,url,malicious
5726,"127.0.0.1 - - [03/May/2021:03:20:04 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lapkin HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17934,"127.0.0.1 - - [03/May/2021:02:34:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<a href=\""\\xE2\\x80\\x87javascript:javascript:alert(1)\"""" 400 0 ""-"" ""-""",1
11870,"127.0.0.1 - - [03/May/2021:03:24:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Raghuvir HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7284,"127.0.0.1 - - [03/May/2021:03:41:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<shadow id=x"" 400 0 ""-"" ""-""",1
6554,"127.0.0.1 - - [03/May/2021:03:19:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Khurshid HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11940,"127.0.0.1 - - [03/May/2021:03:19:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kenji HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11417,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi onkeypress=\""alert(1)\"""" 400 0 ""-"" ""-""",1
10424,"127.0.0.1 - - [03/May/2021:03:20:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lilias HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5018,"127.0.0.1 - - [03/May/2021:03:25:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sharri HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3287,"127.0.0.1 - - [03/May/2021:03:07:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=noticias HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
18570,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\x0Bjavascript:alert(1)</script> HTTP/1.1"" 200 1716 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
12920,"127.0.0.1 - - [03/May/2021:03:18:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Josefina HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7003,"127.0.0.1 - - [03/May/2021:03:05:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=cajon HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2778,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<link id=x"" 400 0 ""-"" ""-""",1
8832,"127.0.0.1 - - [03/May/2021:02:35:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=[\\xC0][\\xBC]script>document.vulnerable=true;[\\xC0][\\xBC]/script> HTTP/1.1"" 200 1726 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
14183,"127.0.0.1 - - [03/May/2021:03:27:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Vijayalaks HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15305,"127.0.0.1 - - [03/May/2021:03:08:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=trabajo HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9037,"127.0.0.1 - - [03/May/2021:03:40:39 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",1
6943,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<object id=\""x\"""" 400 0 ""-"" ""-""",1
4976,"127.0.0.1 - - [03/May/2021:03:14:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ddene HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15669,"127.0.0.1 - - [03/May/2021:03:41:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div id=\""109\""><svg"" 400 0 ""-"" ""-""",1
4171,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\x21javascript:alert(1)</script> HTTP/1.1"" 200 1716 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
8126,"127.0.0.1 - - [03/May/2021:03:19:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kentaro HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3436,"127.0.0.1 - - [03/May/2021:03:12:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Chabane HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14073,"127.0.0.1 - - [03/May/2021:03:41:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
1510,"127.0.0.1 - - [03/May/2021:03:08:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=webmaster HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11579,"127.0.0.1 - - [03/May/2021:03:27:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tetsumo HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15558,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\x0Cjavascript:alert(1)</script> HTTP/1.1"" 200 1716 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
1611,"127.0.0.1 - - [03/May/2021:03:27:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tish HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5171,"127.0.0.1 - - [03/May/2021:03:40:26 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdo onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
10750,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=\""`'><script>\\xE2\\x81\\x9Fjavascript:alert(1)</script> HTTP/1.1"" 200 1725 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
7053,"127.0.0.1 - - [03/May/2021:03:08:19 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=texts HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5232,"127.0.0.1 - - [03/May/2021:03:41:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<td draggable=\""true\"""" 400 0 ""-"" ""-""",1
9009,"127.0.0.1 - - [03/May/2021:03:41:40 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<img alt='%></xmp><img"" 400 0 ""-"" ""-""",1
410,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<LINK REL=\""stylesheet\"""" 400 0 ""-"" ""-""",1
12058,"127.0.0.1 - - [03/May/2021:03:13:20 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cindra HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1552,"127.0.0.1 - - [03/May/2021:03:23:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Narendra HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
634,"127.0.0.1 - - [03/May/2021:03:40:44 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<font oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
6154,"127.0.0.1 - - [03/May/2021:02:34:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<li style=list-style:url()"" 400 0 ""-"" ""-""",1
17430,"127.0.0.1 - - [03/May/2021:03:40:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<figcaption onmouseenter=\""alert(1)\"">test</figcaption>"" 400 0 ""-"" ""-""",1
4883,"127.0.0.1 - - [03/May/2021:02:35:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<META HTTP-EQUIV=\""Set-Cookie\"""" 400 0 ""-"" ""-""",1
18249,"127.0.0.1 - - [03/May/2021:03:41:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<small onfocusout=alert(1)"" 400 0 ""-"" ""-""",1
5760,"127.0.0.1 - - [03/May/2021:03:14:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Debor HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11928,"127.0.0.1 - - [03/May/2021:03:40:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<div draggable=\""true\"""" 400 0 ""-"" ""-""",1
4282,"127.0.0.1 - - [03/May/2021:03:40:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<map onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
487,"127.0.0.1 - - [03/May/2021:03:40:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<hgroup draggable=\""true\"""" 400 0 ""-"" ""-""",1
13263,"127.0.0.1 - - [03/May/2021:03:41:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<ul onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
12203,"127.0.0.1 - - [03/May/2021:03:17:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Hadria HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9479,"127.0.0.1 - - [03/May/2021:03:19:00 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Juieta HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12771,"127.0.0.1 - - [03/May/2021:03:11:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Belen HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6625,"127.0.0.1 - - [03/May/2021:03:16:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Fran HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
4514,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<D3/OnpOinTeReENter=confirm``>click here"" 400 0 ""-"" ""-""",1
8479,"127.0.0.1 - - [03/May/2021:03:28:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Willyt HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11546,"127.0.0.1 - - [03/May/2021:03:40:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<nav id=x"" 400 0 ""-"" ""-""",1
1081,"127.0.0.1 - - [03/May/2021:02:24:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20OnXxx%3d1%20 HTTP/1.1"" 200 1668 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1
8629,"127.0.0.1 - - [03/May/2021:03:40:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<b onbeforecut=\""alert(1)\"""" 400 0 ""-"" ""-""",1
16182,"127.0.0.1 - - [03/May/2021:03:18:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jawaid HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13879,"127.0.0.1 - - [03/May/2021:03:07:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=modem HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
12912,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<option onmouseover=\""alert(1)\"">test</option>"" 400 0 ""-"" ""-""",1
2159,"127.0.0.1 - - [03/May/2021:03:40:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<aside onblur=alert(1)"" 400 0 ""-"" ""-""",1
10492,"127.0.0.1 - - [03/May/2021:03:08:08 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=summer HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10866,"127.0.0.1 - - [03/May/2021:03:21:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Luong HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
10514,"127.0.0.1 - - [03/May/2021:03:12:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carlina HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11771,"127.0.0.1 - - [03/May/2021:03:26:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Shinichi HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
16942,"127.0.0.1 - - [03/May/2021:03:23:02 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Nata HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1272,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<A HREF=\""http://0x42.0x0000066.0x7.0x93/\"">XSS</A>"" 400 0 ""-"" ""-""",1
12323,"127.0.0.1 - - [03/May/2021:03:40:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<html onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",1
515,"127.0.0.1 - - [03/May/2021:03:40:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dialog onbeforepaste=\""alert(1)\"""" 400 0 ""-"" ""-""",1
5696,"127.0.0.1 - - [03/May/2021:03:05:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=carolina HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6633,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<iframe src=j&NewLine;&Tab;a&NewLine;&Tab;&Tab;v&NewLine;&Tab;&Tab;&Tab;a&NewLine;&Tab;&Tab;&Tab;&Tab;s&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;c&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;i&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;p&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&colon;a&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;l&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;e&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%28&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;1&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%29></iframe>"" 400 0 ""-"" ""-""",1
12869,"127.0.0.1 - - [03/May/2021:03:19:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kapsch HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1444,"127.0.0.1 - - [03/May/2021:03:26:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Stephanie HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
18557,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<sCRIpt x=\"">\"""" 400 0 ""-"" ""-""",1
8221,"127.0.0.1 - - [03/May/2021:02:35:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=http://www.<script>alert(1)</script .com"" 400 0 ""-"" ""-""",1
2059,"127.0.0.1 - - [03/May/2021:03:25:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sanjoy HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14116,"127.0.0.1 - - [03/May/2021:03:12:42 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Cat HTTP/1.1"" 200 1695 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
4151,"127.0.0.1 - - [03/May/2021:03:19:52 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kok-khiang HTTP/1.1"" 200 1701 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
17713,"127.0.0.1 - - [03/May/2021:03:10:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Anetta HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
6966,"127.0.0.1 - - [03/May/2021:02:35:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<OBJECT CLASSID=\""clsid:333C7BC4-460F-11D0-BC04-0080C7055A83\""><PARAM"" 400 0 ""-"" ""-""",1
13973,"127.0.0.1 - - [03/May/2021:03:06:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=leslie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
7430,"127.0.0.1 - - [03/May/2021:03:40:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dt onmouseleave=\""alert(1)\"">test</dt>"" 400 0 ""-"" ""-""",1
3509,"127.0.0.1 - - [03/May/2021:03:07:27 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=plane HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
13206,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<label onclick=\""alert(1)\"">test</label>"" 400 0 ""-"" ""-""",1
13196,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi id=x"" 400 0 ""-"" ""-""",1
10826,"127.0.0.1 - - [03/May/2021:03:26:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Siew HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
1394,"127.0.0.1 - - [03/May/2021:03:09:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name= HTTP/1.1"" 200 1684 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
18242,"127.0.0.1 - - [03/May/2021:03:08:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=tubas HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
14483,"127.0.0.1 - - [03/May/2021:03:16:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gracomda HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
11589,"127.0.0.1 - - [03/May/2021:03:05:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=dba HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
9089,"127.0.0.1 - - [03/May/2021:03:17:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Hanni HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
5035,"127.0.0.1 - - [03/May/2021:03:26:50 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sylva HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
2960,"127.0.0.1 - - [03/May/2021:03:24:54 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rini HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
3496,"127.0.0.1 - - [03/May/2021:03:12:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Carla HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
15555,"127.0.0.1 - - [03/May/2021:03:06:06 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=eines HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0
